date,price_usd
2025-10-07,0.4098676874416541
2025-10-08,0.397823924949325
2025-10-09,0.3993745613704305
2025-10-10,0.3864584502200302
2025-10-11,0.2794154511111702
2025-10-12,0.274979925082071
2025-10-13,0.30991162496699587
2025-10-14,0.3275980550536103
2025-10-15,0.31621411348721007
2025-10-16,0.2981008162373613
2025-10-17,0.28830404804002524
2025-10-18,0.28298355769132616
2025-10-19,0.2858957986295672
2025-10-20,0.28971110928305865
2025-10-21,0.2940785531970201
2025-10-22,0.2838747138076777
2025-10-23,0.2777857064209813
2025-10-24,0.2868709383242303
2025-10-25,0.2946520541440388
2025-10-26,0.2932322054132409
2025-10-27,0.29881817980799213
2025-10-28,0.2966714354342235
2025-10-29,0.2854428825974117
2025-10-30,0.2807526070257599
2025-10-31,0.2645296747392994
2025-11-01,0.2669904754362905
2025-11-02,0.27201644746167775
2025-11-03,0.27098570433150704
2025-11-04,0.25171352507335143
2025-11-05,0.245522797418496
2025-11-06,0.2531262269887173
2025-11-07,0.2598782543550922
2025-11-08,0.3121300463857528
2025-11-09,0.29466323856790966
2025-11-10,0.289483441378744
2025-11-11,0.2971782012337944
2025-11-12,0.2726755799765086
2025-11-13,0.26673843834437194
2025-11-14,0.2524079279218064
2025-11-15,0.24519805362495153
2025-11-16,0.24834014175606
2025-11-17,0.24126211594416383
2025-11-18,0.23473170502492735
2025-11-19,0.23516915959849918
2025-11-20,0.22903317907269916
2025-11-21,0.21858938695989438
2025-11-22,0.21199599837380342
2025-11-23,0.20748752844311716
2025-11-24,0.2079587339847243
2025-11-25,0.21099335195134222
2025-11-26,0.20452758470366036
2025-11-27,0.20547225820037268
2025-11-28,0.205726178470434
2025-11-29,0.203029414949625
2025-11-30,0.19978358134858715
2025-12-01,0.19583935523036097
2025-12-02,0.18624762093066466
2025-12-03,0.1911353654473352
2025-12-04,0.19572518113390674
2025-12-05,0.18858390774551612
2025-12-06,0.17833397186933359
2025-12-07,0.1818888841841534
2025-12-08,0.17651699350161204
2025-12-08,0.17967486771453406
