date,price_usd
2025-02-19,2.5598643991689105
2025-02-20,2.735199200390807
2025-02-21,2.692229831317779
2025-02-22,2.5717797656907977
2025-02-23,2.575864230459674
2025-02-24,2.5798851271909053
2025-02-25,2.276184020826259
2025-02-26,2.3223450440589835
2025-02-27,2.189561722001525
2025-02-28,2.198289525306682
2025-03-01,2.1465990447641925
2025-03-02,2.1894731626978965
2025-03-03,2.9400745785854188
2025-03-04,2.388920229250619
2025-03-05,2.457837324155463
2025-03-06,2.499863067769013
2025-03-07,2.5997307467157778
2025-03-08,2.380727791456965
2025-03-09,2.3242332249590425
2025-03-10,2.1362635270101267
2025-03-11,2.029057833175655
2025-03-12,2.169350707525431
2025-03-13,2.2417249293681443
2025-03-14,2.2504187411894
2025-03-15,2.3564128660327603
2025-03-16,2.392285579817487
2025-03-17,2.3009096388651695
2025-03-18,2.3408005213311123
2025-03-19,2.2893484606821164
2025-03-20,2.5520572493716633
2025-03-21,2.4346891248225995
2025-03-22,2.381259233831182
2025-03-23,2.3671814913704625
2025-03-24,2.4358937819105337
2025-03-25,2.4467862393977193
2025-03-26,2.4520786954901945
2025-03-27,2.349686594688749
2025-03-28,2.339530083958925
2025-03-29,2.2038347130132383
2025-03-30,2.1388622985209467
2025-03-31,2.135945706762188
2025-04-01,2.0905159571547878
2025-04-02,2.140991043686336
2025-04-03,2.030360837075233
2025-04-04,2.0641704630367608
2025-04-05,2.1277037304012105
2025-04-06,2.148561695180789
2025-04-07,1.9232068608073252
2025-04-08,1.8972731944488423
2025-04-09,1.791941720267648
2025-04-10,2.0504426400353335
2025-04-11,1.96981883924698
2025-04-12,2.0237864771088336
2025-04-13,2.156688589695265
2025-04-14,2.118179146058531
2025-04-15,2.127444298086899
2025-04-16,2.087166740701441
2025-04-17,2.0835198434155506
2025-04-18,2.0677436115822867
2025-04-19,2.062691684044618
2025-04-20,2.0855273823856817
2025-04-21,2.0747196454629124
2025-04-22,2.0806696781556395
2025-04-23,2.221159426695198
2025-04-24,2.217823599038466
2025-04-25,2.206600349886956
2025-04-26,2.1852873809524738
2025-04-27,2.1932493737799863
2025-04-28,2.2566771719971905
2025-04-29,2.2959679622378415
2025-04-30,2.2399407863578777
2025-05-01,2.1934727928877984
2025-05-02,2.2143085222346612
2025-05-03,2.2089170454344824
2025-05-04,2.188707355411367
2025-05-05,2.1580623583353407
2025-05-06,2.1371617409153263
2025-05-07,2.1553467775958843
2025-05-08,2.1289110212370352
2025-05-09,2.318857034757937
2025-05-10,2.34260418658349
2025-05-11,2.465515991652043
2025-05-12,2.3665185406774456
2025-05-13,2.5407166812994824
2025-05-14,2.5882656119238727
2025-05-15,2.552660064054796
2025-05-16,2.3780203600308965
2025-05-17,2.387491166631724
2025-05-18,2.352615765613394
2025-05-19,2.4178990437197814
2025-05-20,2.3808727609208282
2025-05-21,2.356578233921423
2025-05-22,2.4028996266349396
2025-05-23,2.4284164339274192
2025-05-24,2.2991928362328755
2025-05-25,2.3319094660057416
2025-05-26,2.3405861862412927
2025-05-27,2.3082922649115565
2025-05-28,2.3186677687774426
2025-05-29,2.2746048552552507
2025-05-30,2.2505538163676135
2025-05-31,2.1423194738068942
2025-06-01,2.177000081626197
2025-06-02,2.1802830722675224
2025-06-03,2.2004265864927537
2025-06-04,2.2486280245071963
2025-06-05,2.202322198067478
2025-06-06,2.0970164299223453
2025-06-07,2.163852346114403
2025-06-08,2.1779065492597427
2025-06-09,2.2629632981656744
2025-06-10,2.321075765224377
2025-06-11,2.305016386019404
2025-06-12,2.2701428874939213
2025-06-13,2.1954298391805
2025-06-14,2.148866270593598
2025-06-15,2.141891800480294
2025-06-16,2.166318490313782
2025-06-17,2.255537416572947
2025-06-18,2.1632317759396993
2025-06-19,2.1686830671349613
2025-06-20,2.166239439916603
2025-06-21,2.1201128146436803
2025-06-22,2.044379922195215
2025-06-23,2.013512764553698
2025-06-24,2.1640075102022664
2025-06-25,2.1890368617248566
2025-06-26,2.1839169388853152
2025-06-27,2.105597069865388
2025-06-28,2.140945561649059
2025-06-29,2.185743305637095
2025-06-30,2.2080779439640237
2025-07-01,2.2397868943055363
2025-07-02,2.171453605552325
2025-07-03,2.234339504341481
2025-07-04,2.2565985381225446
2025-07-05,2.220660517934634
2025-07-06,2.2177115630108464
2025-07-07,2.2711234551626793
2025-07-08,2.275084085302051
2025-07-09,2.3106154308712163
2025-07-10,2.405267395272407
2025-07-11,2.5456780481070833
2025-07-12,2.735777793849028
2025-07-13,2.7403085663356155
2025-07-14,2.836943449825265
2025-07-15,2.954285567242737
2025-07-16,2.917723690315136
2025-07-17,3.0408154279719146
2025-07-18,3.494535310837583
2025-07-19,3.417044710420229
2025-07-20,3.43091157808989
2025-07-21,3.455651421168503
2025-07-22,3.55629271011838
2025-07-23,3.5512409390828505
2025-07-24,3.1784172529582473
2025-07-25,3.1443151661109243
2025-07-26,3.1383147630505817
2025-07-27,3.167241692335099
2025-07-28,3.232752992185551
2025-07-29,3.1234939366799126
2025-07-30,3.1280707477497427
2025-07-31,3.0996192442543777
2025-08-01,3.0232512791444304
2025-08-02,2.9619031982658726
2025-08-03,2.769267387192411
2025-08-04,2.9486352217251337
2025-08-05,3.0727905982283095
2025-08-06,2.9649981287242557
2025-08-07,2.992045726720115
2025-08-08,3.3154332521736825
2025-08-09,3.288160253111489
2025-08-10,3.229511537620619
2025-08-11,3.1838901988281205
2025-08-12,3.1394273590070134
2025-08-13,3.26747236546907
2025-08-14,3.2866811377117644
2025-08-15,3.0872106726905346
2025-08-16,3.0773729481839958
2025-08-17,3.106969288649059
2025-08-18,3.0953855433967075
2025-08-19,3.060621197547626
2025-08-20,2.8587366392387112
2025-08-21,2.952309340790555
2025-08-22,2.8498230079250755
2025-08-23,3.0732747821154365
2025-08-24,3.0458254666203546
2025-08-25,3.02786808477519
2025-08-26,2.862667277824852
2025-08-27,3.011834539503525
2025-08-28,2.9671217194399038
2025-08-29,2.9671844322262273
2025-08-30,2.823231531748928
2025-08-31,2.8166293700860887
2025-09-01,2.776712609891609
2025-09-02,2.752094842681695
2025-09-03,2.861352340590463
2025-09-04,2.8440111306765328
2025-09-05,2.797620314598713
2025-09-06,2.8160947139230124
2025-09-07,2.8106516044524614
2025-09-08,2.881098102223723
2025-09-09,2.9693752178894965
2025-09-10,2.94711316566773
2025-09-11,2.9831115371091697
2025-09-12,3.042189592870322
2025-09-13,3.1075619727179338
2025-09-14,3.1226735093963653
2025-09-15,3.0312637323512215
2025-09-16,2.9940861270543375
2025-09-17,3.0381334165695297
2025-09-18,3.083983468328553
2025-09-19,3.0778034182571985
2025-09-20,2.9911678094786853
2025-09-21,2.9767316725840836
2025-09-22,2.9733496913212485
2025-09-23,2.851139194678168
2025-09-24,2.8290556379505225
2025-09-25,2.9285889681239876
2025-09-26,2.7391226387021668
2025-09-27,2.78626651562758
2025-09-28,2.8077761197607156
2025-09-29,2.864956739306865
2025-09-30,2.8820677870561946
2025-10-01,2.844933401817261
2025-10-02,2.94479751207665
2025-10-03,3.0371524340279654
2025-10-04,3.0413663901904453
2025-10-05,2.9697246277119143
2025-10-06,2.970720012302302
2025-10-07,2.991602626695257
2025-10-08,2.857057632365177
2025-10-09,2.8805684212620997
2025-10-10,2.8050759101908103
2025-10-11,2.3838350726730484
2025-10-12,2.3859045362580757
2025-10-13,2.5312630934147733
2025-10-14,2.60498951616126
2025-10-15,2.5061812994119887
2025-10-16,2.4107851679488945
2025-10-17,2.3252186675017006
2025-10-18,2.2957327819062083
2025-10-19,2.3596315316088416
2025-10-20,2.389625527633369
2025-10-21,2.490117031449711
2025-10-22,2.4235930180546776
2025-10-23,2.3631248548137456
2025-10-24,2.3942046738111324
2025-10-25,2.504825180033832
2025-10-26,2.593725390920985
2025-10-27,2.645881508384711
2025-10-28,2.6352743169545323
2025-10-29,2.607884184498703
2025-10-30,2.5521455809931615
2025-10-31,2.4373365011802233
2025-11-01,2.5081131316915473
2025-11-02,2.504613534721328
2025-11-03,2.527623366103904
2025-11-04,2.3075208080429306
2025-11-05,2.2139228610122434
2025-11-06,2.3468300424460398
2025-11-07,2.2091841302505792
2025-11-08,2.315839328722371
2025-11-09,2.2848817063829197
2025-11-10,2.366057070769261
2025-11-11,2.5281078242198647
2025-11-12,2.390172266260892
2025-11-13,2.3832389457846697
2025-11-14,2.331388577331738
2025-11-15,2.2488473348561304
2025-11-16,2.235455773730874
2025-11-17,2.218219988506596
2025-11-18,2.160590388035999
2025-11-19,2.2139034771189343
2025-11-20,2.1066834909527383
2025-11-21,2.0000407183731164
2025-11-22,1.950091461265794
2025-11-23,1.9508235490170465
2025-11-24,2.0449210167731326
2025-11-25,2.2241484224164743
2025-11-26,2.1989437346568153
2025-11-27,2.224254821804325
2025-11-28,2.201122232723185
2025-11-29,2.180631384763347
2025-11-30,2.2028096835323647
2025-12-01,2.1652461437750383
2025-12-02,2.0310598795228767
2025-12-03,2.1570887957334866
2025-12-04,2.203321627854195
2025-12-05,2.0971829811461946
2025-12-06,2.0358303092663843
2025-12-07,2.0326777775330633
2025-12-08,2.039660348972326
2025-12-08,2.0842634613089315
